ship_id;name;info;voyage_1;voyage_2;voyage_3;voyage_4;voyage_5;voyage_6;voyage_7;voyage_8;voyage_9
s306;CROWN (1);['250 tons', 'Dec 1668 -'];{'time': ['1668', '1669'], 'destination': 'Madras and Bengal', 'reference': [], 'captain': 'Philip Hyatt'};{'time': ['1670', '1671'], 'destination': 'Bantam', 'reference': [], 'captain': 'Philip Hyatt', 'itinerary': 'Oct 1670 - Bantam - lost on voyage to Taiwan 1671'};nan;nan;nan;nan;nan;nan;nan
s307;CROWN (2);[];{'time': ['1796', '1797'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/522A-B Journal 15 Dec 1796-23 Mar 1799 '], 'captain': 'James Stranack', 'itinerary': 'Falmouth 9 Feb 1797 - 29 Jun Madras -14 Aug Pondicherry - 5 Sep Penang -12 Dec Madras - 27 Jan 1798 Calcutta -11 Mar Kedgeree - 27 Jun Cape 4 Nov -18 Nov St Helena - 6 Feb 1799 Long Reach'};nan;nan;nan;nan;nan;nan;nan;nan
s308;CRUTTENDEN;['Built by Wells, launched 1762, 3 decks, 3in bottom, keel 112ft lin, breadth 36ft 2l/2in, 784 tons Principal Managing Owner: John Durand'];{'time': ['1762', '1763'], 'destination': 'St Helena and China', 'reference': ['L/MAR/B/531A Journal 1 Nov 1762-29 Sep 1764', 'L/MAR/B/531E(1) Ledger', 'L/MAR/B/531E(2) Pay Book'], 'captain': 'John Bowland', 'itinerary': 'Portsmouth 7 Mar 1763 - 17 May St Helena - 27 Sep Whampoa - 29 Dec Second Bar - 9 Jan 1764 Manila - 7 Mar Benkulen - 2 Jun St Helena - 30 Aug Deptford'};{'time': ['1765', '1766'], 'destination': 'Bengal', 'reference': ['L/MAR/B/531B Journal 14 Nov 1765-3 Aug 1767', 'L/MAR/B/531F(1) Ledger', 'L/MAR/B/531F(2) Pay Book'], 'captain': 'John Bowland', 'itinerary': 'Downs 28 Jan 1766 - 25 Feb Madeira - 22 Jun Johanna - 5 Aug Kedgeree - left Bengal 22 Dec - 23 Feb 1767 Cape - 20 Jun Downs'};{'time': ['1768', '1769'], 'destination': 'China', 'reference': ['L/MAR/B/531C Journal 25 Oct 1768-12 Jun 1770', 'L/MAR/B/531G(1) Ledger', 'L/MAR/B/531 G(2) Pay Book'], 'captain': 'William Baker', 'itinerary': 'Downs 2 Jan 1769 - 30 May Batavia - 7 Jul Whampoa - 12 Nov Second Bar - 20 Feb 1770 St Helena - 5 May Downs'};{'time': ['1770', '1771'], 'destination': 'China', 'reference': ['L/MAR/B/531D Journal 20 Nov 1771-1 Aug 1772', 'L/MAR/B/531H(1) Ledger', 'L/MAR/B/531H(2) Pay Book'], 'captain': 'William Baker', 'itinerary': 'Downs 16 Mar 1771 - 30 Aug Whampoa - 19 Jan 1772 Second Bar - 25 Apr St Helena - 22 Jul Long Reach'};nan;nan;nan;nan;nan
s309;CUFFNELLS;['Built by Randall, launched 1796, 3 decks, 3in bottom, length 176ft 3in, keel 143ft Sin, breadth 43ft 3in, hold 17ft bVfcin, wing transom 26ft 6in, port cell 28ft 9in, waist 3ft Sin, between decks 6ft 7in, roundhouse 6ft Sin, ports 15 middle & upper, deck range 101ft 7in, 1429 tons Principal Managing Owners: 1-4 Sir Robert Preston, 5-8 Francis Pitney Martin'];{'time': ['1795', '1796'], 'destination': 'China', 'reference': ['L/MAR/B/178A Journal 12 May 1796-12 May 1798 ', 'L/MAR/B/178H(1) Ledger', 'L/MAR/B/178H(2) Pay Book'], 'captain': 'Charles Bowland Cotton', 'itinerary': 'Portsmouth 27 Jun 1796 - 15 Dec Whampoa - 28 Feb 1797 Second Bar -19 Nov Cape -17 Dec St Helena - 21 Mar 1798 Long Reach'};{'time': ['1798', '1799'], 'destination': 'Madras, Bombay and China', 'reference': ['L/MAR/B/178B Journal 30 Jun 1798-29 Oct 1800', 'L/MAR/B/178-1(1) Ledger', 'L/MAR/B/178-I(2) Pay Book'], 'captain': 'Charles Bowland Cotton', 'itinerary': 'Falmouth 14 Sep 1798 - 28 Sep Lisbon - 30 Dec Cape -12 Apr 1799 Madras - 22 Jul Bombay - 15 Dec Penang - 2 Jan 1800 Malacca - 24 Mar Whampoa -10 May Second Bar - St Helena -16 Apr 1801 moorings'};{'time': ['1801', '1802'], 'destination': 'China', 'reference': ['L/MAR/B/178C Journal 7 Jan 1802-16 Aug 1803', 'L/MAR/B/178 J (1) Ledger', 'L/MAR/B/178J(2) Pay Book'], 'captain': 'Charles Bowland Cotton', 'itinerary': 'Downs 30 Apr 1802 - 28 Sep Whampoa -10 Jan 1803 Second Bar -14 May St Helena - 6 Aug Long Reach'};{'time': '', 'destination': '1803/4 China', 'reference': ['L/MAR/B/178D Journal 25 Feb 1804-4 Nov 1805', 'L/MAR/B/178K(1) Ledger', 'L/MAR/B/178K(2) Pay Book', 'L/MAR/B/178K(3) Imprest Book', 'L/MAR/B/178K(4) Absence Book'], 'captain': [], 'itinerary': 'Portsmouth 9 Jun 1804 - 18 Aug Rio de Janeiro -18 Jan 1805 Whampoa -15 Feb Second Bar - 21 Mar Malacca - 30 Jun St Helena -15 Sep Long Reach'};{'time': ['1806', '1807'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/178L(1) Ledger ', 'L/MAR/B/178L(2) Pay Book Capt Robert Wellbank'], 'captain': [], 'itinerary': 'Portsmouth 26 Feb 1807 - 1 Jul 1808 moorings'};{'time': ['1808', '1809'], 'destination': 'St Helena, Benkulen and China', 'reference': ['L/MAR/B/178E Journal 17 Oct 1808-8 Feb 1811', 'L/MAR/B/178M(1) Ledger ', 'L/MAR/B/178M(2) Pay Book Capt Robert Wellbank'], 'captain': [], 'itinerary': 'Portsmouth 24 Feb 1809 - 5 May St Helena -11 Aug Benkulen - 23 Sep Penang -19 Oct Malacca - 8 Jan 1810 Whampoa - 26 Feb Second Bar - 30 Apr Bombay -1 Sep Penang -10 Oct Whampoa - 8 Dec Second Bar - left China Feb 1811-'};{'time': ['1811', '1812'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/178F Journal 21 Nov 1811-6 Aug 1813', 'L/MAR/B/178N(1) Ledger', 'L/MAR/B/178N(2) Pay Book'], 'captain': 'Robert Wellbank', 'itinerary': 'Portsmouth 1 Mar 1812 -11 Jun Madras -1 Aug Penang - 7 Oct Whampoa -1 Jan 1813 Second Bar - 6 Apr St Helena - 7 Jun Long Reach'};{'time': ['1814', '1815'], 'destination': 'Bengal, Madras and China', 'reference': ['L/MAR/B/178G Journal 20 Jun 1814-31 May 1816', 'L/MAR/B/178-0(1) Ledger', 'L/MAR/B/178-0(2) Pay Book'], 'captain': 'Robert Wellbank', 'itinerary': 'Portsmouth 29 Aug 1814 - 23 Jan 1815 Saugor - 9 Apr Madras - 31 May Penang - 21 Jun Malacca - 21 Jul Whampoa -13 Nov Second Bar - 3 Mar 1816 St Helena - 4 May Downs'};nan
s310;CULLANDS GROVE;"[""Extra ship, built by Dudman at Whitby, measured 1802, 2 decks, length 128ft 2in, keel 104ft, breadth 32ft 31/2in, hold 16ft, wing transom 24ft 2in, port cell 26ft Sin, waist 1ft 4in, between decks 7ft, roundhouse, 6ft 3 'Ain, ports 6 upper, 576 tons Principal Managing Owner: William Borradaile""]";"{'time': ['1801', '1802'], 'destination': 'Bengal and Benkulen', 'reference': ['L/MAR/B/748A(1) Imprest Book ', 'L/MAR/B/748A(2) Receipt Book'], 'captain': 'Archibald Anderson', 'itinerary': ""Portsmouth 20 May 1802 - captured by French 22 Jul 1803 in 50Â° 21'N. 17Â°W""}";nan;nan;nan;nan;nan;nan;nan;nan
s311;CUMBERLAND;['Built by Dudman, launched 1802, 3 decks, 4in bottom, length 165fl 6!/2in, keel 133ft lOin, breadth 42ft lin, hold 17ft 2in, wing transom 25ft lOin, port cell 29ft lOin, waist 4ft, between decks 6ft Tin, 1260 tons', 'Principal Managing Owners: 1-6 William Borradaile, 7 Richardson Borradaile'];{'time': ['1802', '1803'], 'destination': 'Cape, Madras and China', 'reference': ['L/MAR/B/202A Journal 15 Nov 1802-28 Sep 1804 ', 'L/MAR/B/202G(1) Ledger', 'L/MAR/B/202G(2) Pay Book'], 'captain': 'William Ward Farrer', 'itinerary': 'Downs 30 Jan 1803 - 27 Mar Cape -19 May Madras - 7 Jul Penang - 30 Jul Malacca - 25 Aug Whampoa - 30 Oct Second Bar - left China 6 Feb 1804 - 18 Feb Malacca - 3 Mar Penang -10 Jun St Helena -14 Aug Long Reach'};{'time': ['1804', '1805'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/202B Journal 14 Jan 1805-25 Oct 1806', 'L/MAR/B/202H(1) Ledger', 'L/MAR/B/202H(2) Pay Book'], 'captain': 'William Ward Farrer', 'itinerary': 'Portsmouth 25 Apr 1805 - 23 Aug Madras -18 Sep Penang - 22 Oct Malacca - 20 Dec Whampoa - 6 Feb 1806 Macao -18 Mar Malacca - 27 Mar Penang - 2 Jul St Helena -13 Sep Long Reach * engagement with three French ships 7 Aug 1805'};{'time': ['1806', '1807'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/202-I(l) Ledger', 'L/MAR/B/202-I(2) Pay Book'], 'captain': 'William Ward Farrer', 'itinerary': 'Portsmouth 26 Feb 1807 - 30 Jun 1808 moorings'};{'time': ['1808', '1809'], 'destination': 'Bombay and China', 'reference': ['L/MAR/B/202C Journal 24 Oct 1808-8 Oct 1810', 'L/MAR/B/202J(1) Ledger', 'L/MAR/B/202J(2) Pay Book'], 'captain': 'Peter Wedderbum', 'itinerary': 'Portsmouth 24 Feb 1809 - 25 Jun Bombay - 31 Aug Penang -18 Oct Macao - 4 Nov Whampoa - 22 Dec Second Bar - 21 May 1810 St Helena - 2 Aug Long Reach'};{'time': ['1810', '1811'], 'destination': 'Bombay and China', 'reference': ['L/MAR/B/202D Journal 1 Nov 1810-11 Jul 1812', 'L/MAR/B/202K(1) Ledger', 'L/MAR/B/202K(2) Pay Book'], 'captain': 'Thomas Hutton Wilkinson', 'itinerary': 'Torbay 16 Feb 1811 - 28 Apr Simons Bay - 8 Jun Bombay - 21 Aug Penang - 2 Oct Whampoa - 2 Dec Second Bar - 21 Mar 1812 St Helena -15 May Long Reach'};{'time': ['1812', '1813'], 'destination': 'China', 'reference': ['L/MAR/B/202E Journal 18 Dec 1812-23 Aug 1814 ', 'L/MAR/B/202L(1) Ledger', 'L/MAR/B/202L(2) Pay Book'], 'captain': 'Thomas Hutton Wilkinson', 'itinerary': 'Portsmouth 18 Mar 1813 -11 Apr Tenerife -15 Jun Cape - 6 Sep Whampoa - 5 Jan 1614 Second Bar - 26 May St Helena -10 Aug Long Reach'};{'time': ['1815', '1816'], 'destination': 'Bombay and China', 'reference': ['L/MAR/B/202F Journal 4 Nov 1815-19 May 1817 ', 'L/MAR/B/202M(1) Ledger', 'L/MAR/B/202M(2) Pay Book'], 'captain': 'Thomas Hutton Wilkinson', 'itinerary': 'Downs 23 Jan 1816 -15 May Bombay - 6 Aug Malacca - 3 Sep Whampoa - 24 Dec Second Bar - 12 Mar 1817 St Helena -16 May Long Reach'};nan;nan
s312;CUMBRIAN (1);[];{'time': '1803', 'destination': 'From Bombay', 'reference': ['L/MAR/B/83A Journal 19 Feb-3 Oct 1803, anon'], 'captain': [], 'itinerary': 'Bombay 8 Mar 1803 - 18 Mar Tellicherry -18 May Cape -17 Jul St Helena -13 Sep Bearhaven - 3 Oct Downs'};{'time': '1810', 'destination': 'From Bombay', 'reference': ['L/MAR/B/83B Journal 23 Nov 1809-25 Aug 1810'], 'captain': 'John Tate', 'itinerary': 'Bombay 3 Feb 1810 - 20 Feb Point de Galle - 3 May St Helena -14 Jul Blackwall'};nan;nan;nan;nan;nan;nan;nan
s313;CUMBRIAN (2);['Chartered ship, 720 tons', 'Principal Managing Owners: Bazett & Co'];{'time': ['1825', '1826'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/83C Deck Log 16 Aug 1826-12 Feb 1827'], 'captain': 'James Blyth', 'itinerary': 'Deal 14 Sep 1826 - 9 Jan 1827 Madras - 4 Feb Calcutta - voyage ended 11 May 1828'};nan;nan;nan;nan;nan;nan;nan;nan
s314;CURTANA;['140 tons, 29 crew, 20 guns'];"{'time': ['1685', '1686'], 'destination': 'Madras', 'reference': [], 'captain': 'Anthony Weltden', 'itinerary': ""19 Apr 1686 - 'free ship to trade in the country'""}";nan;nan;nan;nan;nan;nan;nan;nan
s315;CUVERA;['Built at Calcutta 1796, 935 tons ', ''];{'time': '1799', 'destination': 'From Bengal', 'reference': ['L/MAR/B/369A Journal 19 Nov 1798-25 Jul 1799, Arundel Roberts, Chief Mate'], 'captain': [], 'itinerary': 'Calcutta 19 Nov 1798 - 28 Jan 1799 Saugor - left Bengal 10 Feb -10 May St Helena - voyage ended Aug'};nan;nan;nan;nan;nan;nan;nan;nan
s316;DARLING;"[""Pinnace, 90 tons, bought from Sir Edward Michelbome, former name Tiger's Whelp (qv)"", ""BL: Sloane Ms 858 Jourdain's journal on the Darling and Trades Increase 19 May 1612-11 Nov 1613"", 'Master William Pemberton/John Jourdain']";{'time': ['1609', '1610'], 'destination': '', 'reference': [], 'captain': [], 'itinerary': 'Downs 1 Apr 1610 - Jul Cape - 25 Oct Socotra - 7 Nov Aden 12 Dec - Mokha 15 May 1611 - blockaded Mokha until 19 Jun - 26 Sep Surat 9 Feb 1612 - Red Sea - Tiku - 22 Dec Bantam - 21 Mar 1613 Amboina - Ceram - Kambelu 3 May - Buton - Macassar -18 Aug Bantam 20 Sep - Oct Tiku - 11 Nov Bantam - Apr 1614 Sukadana 13 Jun - Pattani, laid up there'};nan;nan;nan;nan;nan;nan;nan;nan
s317;DART;"[""Company's packet, built by Young, measured 1794, length 84ft 3in, keel 65fl 6in, breadth 25ft 5in, hold lift llin, wing transom 14ft, between decks 5ft 2in, 225 tons""]";{'time': ['1793', '1794'], 'destination': 'St Helena and Bengal', 'reference': ['L/MAR/B/529A Journal 25 Jul 1794-24 Aug 1795 '], 'captain': 'Robert Grey', 'itinerary': 'Torbay 29 Aug 1794 - 9 Nov St Helena - 27 Feb 1795 Calcutta -19 Jun St Helena - 9 Aug Torbay - 23 Aug Blackwall'};{'time': ['1795', '1796'], 'destination': 'St Helena and Bengal', 'reference': ['L/MAR/B/529B Journal 26 Sep 1795-25 Jan 1797 '], 'captain': 'Robert Grey', 'itinerary': 'Portsmouth 13 Nov 1795 - 29 Jan 1796 Cape - 2 Mar St Helena - 31 Mar Cape - 2 Jun Calcutta - 17 Jul Diamond Harbour -10 Oct St Helena - 7 Dec Dartmouth - 24 Jan 1797 Blackwall'};nan;nan;nan;nan;nan;nan;nan
s318;DARTMOUTH;['Rated at 440/450 tons, 88/90 crew, 30 guns'];{'time': ['1710', '1711'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/698A Journal 14 Oct 1710-17 Aug 1713', 'L/MAR/B/698D Ledger', 'L/MAR/B/698E(1) Ledger', 'L/MAR/B/698E(2) Pay Book'], 'captain': 'Thomas Beckford', 'itinerary': 'Downs 31 Dec 1710 - 24 Apr Cape -10 Jul Madras -10 Aug Fort St David -14 Aug Madras - 25 Sep Rogues River - left Bengal 28 Jan 1712 -15 Feb Anjengo - 28 Mar Bandar Abbas 28 Jun - 7 Aug Madras 16 Oct -18 Jan 1713 Cape 31 Mar - 9 Aug Texel -17 Aug Thames'};"{'time': ['1714', '1715'], 'destination': 'China and Madras', 'reference': ['L/MAR/B/698B-C Journal 22 Dec 1714-30 Jul 1717, William Wingfield, Chief Mate', 'L/MAR/B/698F(1) Ledger', 'L/MAR/B/698F(2) Pay Book', ""L/MAR/B/698F(3) Dead Men's Effects"", 'L/MAR/B/698F(4) Miscellaneous Accounts'], 'captain': 'Thomas Blow', 'itinerary': 'Downs 30 Dec 1714 - 21 Apr 1715 Cape - 6 Jul Batavia - 30 Aug Whampoa 2 Feb 1716 -14 Mar Malacca -17 Apr Acheh - 28 Sep Madras 20 Dec - 21 Dec Fort St David -31 Mar 1717 Cape - 4 May St Helena - Aug Downs'}";{'time': ['1717', '1718'], 'destination': 'Bombay', 'reference': ['L/MAR/B/698G(1) Ledger', 'L/MAM/B/698G(2) Pay Book'], 'captain': 'Roger Carter', 'itinerary': 'Down 8 Mar 1718 -12 Apr Sao Tiago -17 Jun Cape - 21 Jul Madagascar - 1 Aug Johanna - 6 Sep Bombay - expedition agst Angria pirates - 25 Dec Bandar Abbas - 24 Feb 1719 Bombay -11 Mar Surat - 23 Mar Bombay -12 Apr Karwar - 24 Apr Tellicherry - 28 Apr Anjengo -14 May Fort St David - 23 May Madras 7 Aug -17 Nov Cape -13 Dec St Helena - 29 Dec Ascension - 8 Mar 1720 Downs'};{'time': ['1720', '1721'], 'destination': 'Bombay and Madras L/MAM/B/698G(3) Imprest Book ', 'reference': ['L/MAR/B/698G(4) Receipt Book Capt Roger Carter'], 'captain': [], 'itinerary': '5 Nov 1720 - lost north of Sadras'};nan;nan;nan;nan;nan
s319;DASHWOOD;['320 tons, 64 crew, 26 guns'];{'time': ['1700', '1701'], 'destination': 'Amoy', 'reference': ['L/MAR/A/CLIV Ledger '], 'captain': [], 'itinerary': 'Capt Marmaduke Rawdon 4 Dec 1700 - 17 Sep 1702'};nan;{'time': ['1810', '1811'], 'destination': 'Bengal', 'reference': ['L/MAR/B/183-I Journal 11 Mar 1811-29 Oct 1812'], 'captain': []};nan;nan;nan;nan;nan;nan
s320;B9AUVERGNE;['Chartered ship, 440 tons', 'Principal Managing Owners: Messrs St Croix of Guernsey'];{'time': ['1832', '1833'], 'destination': 'Bengal', 'reference': ['L/MAR/B/100A Deck Log 15 Jul 1833-26 Jul 1834 '], 'captain': 'Philip Le Huquet', 'itinerary': 'Downs 16 Aug 1833 - 5 Jan 1834 Calcutta - 24 May St Helena -17 Jul East India Dock'};nan;nan;nan;nan;nan;nan;nan;nan
s321;DAVID CLARK;[];{'time': '1833', 'destination': 'From Bengal', 'reference': ['L/MAR/B/153A Journal 19 Aug 1833-28 Jun 1834 '], 'captain': 'Robert Rayne', 'itinerary': 'Howrah 19 Aug 1833 - left Bengal 20 Sep -14 Oct Singapore - 25 Nov Whampoa - 4 May 1834 St Helena - 26 Jun Thames'};nan;nan;nan;nan;nan;nan;nan;nan
s322;DAVID SCOTT (1);['Extra ship, built at Bombay 1801, repaired by Wells 1810, 2 decks, 41/2in bottom, length 137ft 3in, keel 110ft 51/4in, breadth 35ft 5in, hold 20ft, wing transom 22ft 3in, port cell 25ft lin, waist lOin, between decks 6ft Sin, ports 12 upper, 736 tons Principal Managing Owner: Thomas G Murray'];{'time': '1802', 'destination': 'From Bombay', 'reference': ['L/MAR/B/183A Journal 1 Feb-14 Aug 1802', 'L/MAR/B/183B Journal 1 Feb-18 Aug 1802, anon'], 'captain': 'Colin Gib', 'itinerary': 'Bombay 13 Mar 1802 - 30 May St Helena - 28 Jul Long Reach'};{'time': '1809', 'destination': 'From Bombay', 'reference': ['L/MAM/B/183G Journal 1 Jun 1809-2 Feb 1810, John Crockett ?'], 'captain': [], 'itinerary': 'Bombay 16 Jun 1809 -31 Aug St Helena - 4 Dec Long Reach'};{'time': ['181/', '1811'], 'destination': 'Bengal', 'reference': ['L/MAM/B/183S(1) Ledger', 'L/MAR/B/183S(2) Pay Book'], 'captain': 'George Williamson', 'itinerary': 'Torbay 30 May 1811 - 21 Jun Madeira -16 Nov Diamond Harbour - 24 Feb 1812 Saugor -10 Jun St Helena - 4 Sep Falmouth -14 Sep Downs'};{'time': ['1812', '1813'], 'destination': 'Bombay', 'reference': ['L/MAR/B/183K Journal 2 Mar 1813-23 Jul 1814 ', 'L/MAR/B/183U (1) Ledger', 'L/MAR/B/183U(2) Pay Book'], 'captain': [], 'itinerary': 'Portsmouth 2 Jun 1813 -21 Jun Madeira - 2 Nov Bombay -4 Jan 1814 Point de Galle - 26 Feb Cape - 15 Mar St Helena -1 Jun Long Reach'};{'time': ['1814', '1815'], 'destination': 'Bombay', 'reference': ['L/MAR/B/183M Journal 21 Mar 1815-26 Sep 1816', 'L/MAR/B/183W(1) Ledger', 'L/MAR/B/183W(2) Pay Book'], 'captain': 'George Heming', 'itinerary': 'Downs 22 May 1815 - 7 Jun Madeira - 28 Sep Mauritius - 7 Nov Bombay - 22 Feb 1816 Tellicherry - 5 Mar Cochin -14 May Cape - 8 Jun St Helena -18 Aug Woolwich'};nan;nan;nan;nan
s323;DAVID SCOTT (2);['Built by Pitcher, launched 1801, 3 decks, 5in bottom, length 166ft 3in, keel 134ft 41 2/4in, breadth 42ft 3in, hold 17th lin, wing transom 26ft, port cell 29ft 4in, waist 3ft lOin, between decks 6ft 6in, roundhouse 6ft 5in, ports 14 middle & 13 upper, deck range 95ft 6in, 1276 tons Principal Managing Owner: John Locke'];{'time': ['1801', '1802'], 'destination': 'China', 'reference': ['L/MAR/B/183C Journal 7 Jan 1802-9 Jun 1803', 'L/MAR/B/183N(1) Ledger', 'L/MAR/B/183N(2) Pay Book'], 'captain': 'Charles Jones', 'itinerary': 'Downs 4 Mar 1802 - 18 Jul Whampoa - 21 Oct Second Bar -15 Feb 1803 St Helena -13 Apr Plymouth - 24 Apr Gravesend'};{'time': ['1803', '1804'], 'destination': 'Bombay and Madras', 'reference': ['L/MAR/B/183D Journal 30 Nov 1803-30 Apr 1805', 'L/MAR/B/183-0(1) Ledger', 'L/MAR/B/183-0(2) Pay Book'], 'captain': 'Charles Jones', 'itinerary': 'Plymouth 26 Feb 1804 - 22 Mar Santa Cruz - 25 Jun Bombay - 4 Sep Madras - 31 Dec St Helena - 10 Mar 1805 Plymouth - 23 Mar Gravesend'};{'time': ['1805', '1806'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/183E Journal 9 Dec 1805-5 Jul 1807', 'L/MAR/B/183P(1) Ledger', 'L/MAR/B/183P(2) Pay Book'], 'captain': 'John Locke', 'itinerary': 'Portsmouth 4 Mar 1806 - 28 Jun Madras -15 Aug Penang -19 Oct Whampoa - 5 Dec Second Bar - 23 Jan 1807 Penang -18 Apr St Helena - 5 Jul Long Reach'};{'time': ['1807', '1808'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/183F Journal 30 Nov 1807-20 Nov 1809', 'L/MAR/B/183Q(1) Ledger', 'L/MAR/B/183Q(2) Pay Book'], 'captain': 'John Locke jun', 'itinerary': 'Portsmouth 5 Mar 1808 - 25 Jun Madras -1 Aug Penang - 29 Aug Malacca - 5 Oct Whampoa - 3 Feb 1809 Second Bar - 3 Mar Penang -11 Jul St Helena -14 Sep Long Reach'};{'time': ['1809', '1810'], 'destination': 'Madras and China', 'reference': ['L/MAM/B/183H Deck Log 6 Jan 1810-23 Oct 1811', 'L/MAM/B/183R(1) Ledger', 'L/MAM/B/183R(2) Pay Book'], 'captain': 'John Locke jun', 'itinerary': 'Portsmouth 13 Apr 1810 - 23 May Porto Praya - 28 Aug Madras - 3 Nov Penang - 8 Feb 1811 Whampoa - 6 Mar Second Bar -11 Jul St Helena -18 Sep Falmouth - 30 Sep Gravesend'};{'time': ['1811', '1812'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/183J Journal 19 Nov 1811-8 Oct 1813', 'L/MAR/B/183T(1) Ledger', 'L/MAR/B/183T(2) Pay Book'], 'captain': 'John Locke jun', 'itinerary': 'Portsmouth 1 Mar 1812 -11 Jun Madras - 26 Sep Penang - 22 Oct Malacca -14 Jan 1813 Whampoa - 13 Feb Second Bar - 27 May St Helena - 21 Aug Long Reach'};{'time': ['1814', '1815'], 'destination': 'Bombay and China', 'reference': ['L/MAR/B/183L Journal 13 Oct 1814-1 Jul 1816', 'L/MAR/B/183V(1) Ledger', 'L/MAR/B/183V(2) Pay Book'], 'captain': 'John Locke jun', 'itinerary': 'Downs 14 Jan 1815 -31 Mar Cape - 22 May Bombay - 8 Aug Penang - 23 Sep Whampoa - 27 Nov Second Bar -18 Jan 1616 Macao - 23 Mar St Helena -16 May Gravesend'};nan;nan
s324;DAWSONNE;['Rated at 480 tons, 96 crew, 32/34 guns'];"{'time': ['1718', '1719'], 'destination': 'Bengal', 'reference': ['L/MAR/B/671A Journal 22 Jan 1719-29 Sep 1720, Richard Benfield, Chief Mate'], 'captain': 'John Raymond', 'itinerary': ""Downs 18 Jan 1719 - 2 May Cape -1 Aug Rogues River - Cox's Island 5 Jan 1720 - 22 Jan Madras - 10 Feb Fort St David - 29 May St Helena - 29 Aug Woolwich""}";{'time': ['1720', '1721'], 'destination': 'Bombay', 'reference': ['L/MAR/B/67IB Journal 1 Feb-31 Oct 1723, Francis Steward, Chief Mate '], 'captain': 'Richard Benfield', 'itinerary': 'Downs 15 Jun 1721 - Bombay 1 Feb 1723 - 9 Feb Tellicherry -16 Feb Cochin - 20 Feb Anjengo - 30 Jun St Helena -31 Oct Spithead'};{'time': ['1725', '1726'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/671C Journal 9 Nov 1725-27 Oct 1727, Francis Steward, Chief Mate '], 'captain': 'Thomas Hodson', 'itinerary': 'Downs 22 Jan 1726 - 14 Jun Tuticorin - 27 Jun Madras -16 Jul Rogues River - 5 Feb 1727 Balasore - 12 Jun St Helena -13 Sep Woolwich'};{'time': ['1729', '1730'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/671D Ledger '], 'captain': 'Francis Steward', 'itinerary': '10 Feb 1730 - 15 Aug 1732'};nan;nan;nan;nan;nan
s325;DECKER;['Rated at 490 tons, 98 crew, 30/32 guns'];{'time': ['1732', '1733'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/701A Journal 22 Dec 1732-28 Mar 1734', 'L/MAR/B/701B(1) Ledger', 'L/MAR/B/701B(2) Pay Book'], 'captain': 'Edward Williamson', 'itinerary': 'Downs 3 Mar 1733 - 28 Jun Madras - 29 Jul Vizagapatam - 9 Aug Rogues River - left Bengal 24 Feb 1734 - 8 Jul Mauritius -1 Dec St Helena - 28 Mar 1735 Erith'};{'time': ['1736', '1737'], 'destination': 'Bombay and Bengal', 'reference': ['L/MAR/B/701C(1) Imprest Book', 'L/MAR/B/701C(2) Receipt Book'], 'captain': 'Edward Williamson', 'itinerary': 'Downs 5 Jul 1736 - lost in the Hugh 30 Sep 1737'};nan;nan;nan;nan;nan;nan;nan
s326;DEFENCE (1);['Brought from Ralph Freeman Jan 1615 for Â£2000, 400 tons'];{'time': ['1614', '1615'], 'destination': 'Bantam', 'reference': [], 'captain': 'Saumel Castleton', 'itinerary': 'Gravesend 25 Apr 1615 - 27 Aug Cape - 29 Dec Bantam - Bandas - Bantam Oct 1616 -19 Nov Macassar - 21 May 1617 Pulo Run - seized by Dutch - in Dec 1623 reported laid up as a wreck in the Bandas'};nan;nan;nan;nan;nan;nan;nan;nan
